Order_ID,VehicleID,Sequence,Stop_ID,ArrivalTime,WaitingTime,UnloadingTime,DeaprtureTime
O_1465,Veh11000_21,,S_677,0.5689010860393858,0,58.8,1.5569010860393857
O_512,Veh11000_21,,S_740,0.2871104080153914,0,56.099999999999994,1.2481104080153913
O_332,Veh11000_22,,S_480,0.41105461115002856,0,36.2,1.1730546111500286
O_892,Veh11000_22,,S_266,0.5750154587980001,0,14.1,1.116015458798
O_339,Veh11000_23,,S_488,0.43693343557788766,0,45.4,1.2909334355778876
O_670,Veh11000_23,,S_968,1.0098690613966648,0,19.0,1.1998690613966647
O_871,Veh11000_24,,S_250,0.5547190735150785,0,18.799999999999997,1.1427190735150785
O_17,Veh11000_24,,S_28,1.1771964910096764,0,75.0,2.3271964910096763
O_2118,Veh11000_24,,S_199,3.1631179546314567,0,61.7,4.180117954631457
O_1950,Veh11000_25,,S_1087,1.4671955685057874,0,106.4,3.3311955685057875
O_1542,Veh11000_25,,S_528,5.391488331418299,0,59.400000000000006,6.385488331418299
O_363,Veh11000_25,,S_531,1.0665503980969304,0,120.5,3.0715503980969303
O_1000,Veh11000_25,,S_130,4.2502678875588416,0,43.3,5.083267887558842
O_143,Veh11000_26,,S_210,0.581969740539142,0,65.0,2.031969740539142
O_1810,Veh11000_26,,S_313,2.3308066814623745,0,105.0,4.180806681462374
O_22,Veh11000_26,,S_34,1.0583744656832266,0,72.4,2.1823744656832265
O_1474,Veh11000_26,,S_957,3.207935223619892,0,62.0,4.227935223619892
O_981,Veh11000_27,,S_253,0.5781587890321341,0,72.4,2.102158789032134
O_1026,Veh11000_27,,S_72,3.1290815146609954,0,60.300000000000004,4.132081514660995
O_1577,Veh11000_27,,S_140,1.3190084643426592,0,116.7,3.2860084643426593
O_927,Veh11000_27,,S_692,5.02606067589803,0,45.7,5.48306067589803
O_2033,Veh11000_28,,S_41,1.0259410952104173,0,92.89999999999999,2.354941095210417
O_366,Veh11000_28,,S_535,3.2311701510993442,0,71.2,4.343170151099344
O_2067,Veh11000_28,,S_193,1.1508554581061636,0,82.6,2.3768554581061636
O_231,Veh11000_28,,S_326,3.3273144235751957,0,81.39999999999999,4.541314423575196
O_446,Veh11000_29,,S_653,1.2795104957339114,0,38.9,2.0685104957339115
O_1633,Veh11000_29,,S_561,1.2459909227340686,0,36.099999999999994,2.0069909227340688
O_313,Veh11000_30,,S_453,0.5876995698552632,0,96.1,2.3486995698552633
O_1568,Veh11000_30,,S_307,3.4304334873605242,0,73.0,4.560433487360524
O_616,Veh11000_30,,S_890,1.3659974218595716,0,29.1,2.0569974218595717
O_455,Veh11000_31,,S_663,0.4304169677211103,0,47.400000000000006,1.3044169677211104
O_1778,Veh11000_31,,S_801,0.2998492352250493,0,76.8,1.4678492352250492
O_1354,Veh11000_31,,S_431,2.4729186686517566,0,77.6,4.048918668651757
O_2213,Veh11000_32,,S_425,0.596181802684434,0,11.4,1.1101818026844341
O_1730,Veh11000_32,,S_875,1.17627195472995,0,72.5,2.30127195472995
O_908,Veh11000_33,,S_729,0.38757120205314727,0,98.0,2.1675712020531472
O_2234,Veh11000_33,,S_828,3.195348503678295,0,26.299999999999997,3.458348503678295
O_1493,Veh11000_33,,S_603,0.2996895685585096,0,107.30000000000001,2.1726895685585097
O_1095,Veh11000_33,,S_877,3.3216978077149757,0,35.0,4.071697807714976
O_1553,Veh11000_34,,S_479,0.44075014361690185,0,36.6,1.206750143616902
O_1682,Veh11000_35,,S_465,1.0033248996571076,0,62.9,2.0323248996571075
O_670,Veh11000_35,,S_942,0.47975939291651665,0,120.5,2.4847593929165166
O_938,Veh11000_36,,S_793,1.1385656599344853,0,8.399999999999999,1.2225656599344854
O_270,Veh11000_36,,S_395,0.5367941373245511,0,20.9,1.1457941373245508
O_695,Veh11000_37,,S_975,0.1276526598207729,0,37.3,0.5006526598207729
O_2408,Veh11000_37,,S_740,0.2871104080153914,0,58.7,1.2741104080153915
O_2142,Veh11000_37,,S_727,1.4733220329104115,0,58.7,2.4603220329104114
O_242,Veh11000_38,,S_359,1.0458255651808137,0,37.0,1.4158255651808136
O_781,Veh11000_38,,S_1094,1.5090566600982673,0,12.3,2.0320566600982675
O_552,Veh11000_39,,S_791,1.1921514410010456,0,21.299999999999997,1.4051514410010457
O_277,Veh11000_39,,S_404,1.0394715917631445,0,81.39999999999999,2.2534715917631445
O_1664,Veh11000_39,,S_702,3.1716999652568094,0,67.1,4.24269996525681
O_32,Veh11000_40,,S_46,1.0705832176301653,0,71.39999999999999,2.1845832176301654
O_249,Veh11000_40,,S_369,2.500601230470221,0,76.8,4.068601230470221
O_2135,Veh11000_40,,S_390,0.5641012856612854,0,70.8,2.0721012856612853
O_1699,Veh11000_40,,S_100,2.4521382090152732,0,84.9,4.101138209015273
O_1304,Veh11000_41,,S_890,1.3659974218595716,0,63.099999999999994,2.3969974218595715
O_1437,Veh11000_41,,S_993,4.248324952700694,0,67.4,5.3223249527006935
O_102,Veh11000_41,,S_160,1.2336304276028107,0,64.0,2.2736304276028108
O_1188,Veh11000_41,,S_577,3.588970542982531,0,51.6,4.504970542982531
O_412,Veh11000_42,,S_604,0.3383969225359498,0,8.100000000000001,0.4193969225359498
O_483,Veh11000_42,,S_706,0.4288644074505914,0,107.2,2.3008644074505913
O_1703,Veh11000_43,,S_120,1.1048002994425932,0,37.400000000000006,1.4788002994425933
O_1137,Veh11000_43,,S_39,1.0769207731787382,0,10.2,1.1789207731787381
O_432,Veh11000_44,,S_634,1.0345317684930408,0,10.2,1.136531768493041
O_1274,Veh11000_44,,S_910,0.3364806974941701,0,106.4,2.20048069749417
O_171,Veh11000_44,,S_259,3.257486079940147,0,45.0,4.107486079940147
O_312,Veh11000_45,,S_457,0.5050933792367949,0,76.10000000000001,2.0660933792367953
O_2222,Veh11000_45,,S_646,3.243748721036907,0,55.8,4.201748721036907
O_1979,Veh11000_45,,S_466,0.48250706096895263,0,75.19999999999999,2.0345070609689526
O_697,Veh11000_45,,S_978,2.5764780990871583,0,45.0,3.4264780990871584
O_307,Veh11000_46,,S_451,1.0547384296624016,0,53.6,1.5907384296624016
O_1894,Veh11000_46,,S_762,0.2956120020439286,0,44.4,1.1396120020439287
O_196,Veh11000_47,,S_290,0.5619466581563092,0,151.0,3.2719466581563093
O_399,Veh11000_47,,S_580,0.2904650302372721,0,63.4,1.324465030237272
O_278,Veh11000_48,,S_393,0.5752954473717817,0,26.099999999999998,1.2362954473717815
O_2100,Veh11000_48,,S_799,0.345058960576698,0,46.0,1.205058960576698
O_1207,Veh11000_49,,S_393,0.5752954473717817,0,26.099999999999998,1.2362954473717815
O_1707,Veh11000_49,,S_519,0.542666917197984,0,36.0,1.302666917197984
O_2266,Veh11000_50,,S_86,1.2293241158411559,0,46.7,2.096324115841156
O_207,Veh11000_50,,S_285,0.38738483912647853,0,15.0,0.5373848391264785
O_623,Veh11000_51,,S_874,1.1847598060955433,0,89.0,2.4747598060955434
O_1738,Veh11000_51,,S_907,0.3865501060882704,0,15.0,0.5365501060882704
O_673,Veh11000_52,,S_948,0.4464443631624797,0,75.6,2.0024443631624798
O_1026,Veh11000_52,,S_289,2.4245229255864573,0,75.0,3.5745229255864572
O_104,Veh11000_52,,S_146,1.3712023997374143,0,92.89999999999999,3.100202399737414
O_75,Veh11000_53,,S_105,1.2524474731428439,0,58.3,2.2354474731428438
O_2244,Veh11000_53,,S_204,1.0471988084536683,0,65.0,2.097198808453668
O_1501,Veh11000_54,,S_923,1.3132388847868879,0,12.1,1.4342388847868879
O_890,Veh11000_54,,S_770,0.40873818714051474,0,64.3,1.4517381871405148
O_731,Veh11000_55,,S_1029,1.5334613085379942,0,38.699999999999996,2.320461308537994
O_28,Veh11000_55,,S_42,0.591478949573805,0,76.0,2.151478949573805
O_61,Veh11000_55,,S_89,2.598944028721854,0,91.0,4.308944028721855
O_1994,Veh11000_56,,S_377,0.5228402935193107,0,14.7,1.0698402935193108
O_1639,Veh11000_56,,S_173,1.3430460421624704,0,75.0,2.4930460421624705
O_1793,Veh11000_56,,S_1062,3.43156930566949,0,76.0,4.5915693056694895
O_52,Veh11000_57,,S_77,1.1222123690195325,0,86.89999999999999,2.3912123690195326
O_2352,Veh11000_57,,S_1111,3.3075084002469275,0,35.0,4.0575084002469275
O_895,Veh11000_57,,S_451,1.0547384296624016,0,14.0,1.1947384296624017
O_1933,Veh11000_58,,S_511,1.0046567468236751,0,94.80000000000001,2.3526567468236754
O_2113,Veh11000_58,,S_313,3.3350350592368314,0,54.3,4.2780350592368315
O_251,Veh11000_58,,S_353,0.40675882573688527,0,75.0,1.5567588257368854
O_2262,Veh11000_58,,S_1061,3.0527554564088346,0,63.3,4.085755456408835
O_1419,Veh11000_59,,S_747,0.5093706553740719,0,94.5,2.254370655374072
O_2162,Veh11000_59,,S_208,3.079105260060692,0,55.099999999999994,4.030105260060692
O_1931,Veh11000_59,,S_516,1.0227910766542276,0,98.69999999999999,2.4097910766542276
O_1913,Veh11000_59,,S_556,3.3636879561284974,0,70.8,4.4716879561284975
O_1920,Veh11000_60,,S_646,1.2253288238779954,0,10.2,1.3273288238779952
O_1943,Veh11000_60,,S_776,0.3139992290132443,0,91.7,2.0309992290132444
O_34,Veh11000_60,,S_54,3.352580919687421,0,73.0,4.482580919687421
O_1019,Veh11000_61,,S_1009,1.2402037335276601,0,58.099999999999994,2.22120373352766
O_418,Veh11000_61,,S_599,0.2627680165604258,0,35.0,1.0127680165604258
O_2039,Veh11000_61,,S_599,0.2627680165604258,0,35.0,1.0127680165604258
O_1725,Veh11000_62,,S_860,0.49536209185884433,0,83.5,2.1303620918588444
O_2068,Veh11000_62,,S_876,2.5034724191583453,0,57.800000000000004,3.4814724191583455
O_1697,Veh11000_62,,S_743,0.3489283609402138,0,71.39999999999999,1.4629283609402137
O_918,Veh11000_62,,S_613,2.20200092352119,0,81.39999999999999,3.41600092352119
O_716,Veh11000_63,,S_1005,1.197095724597289,0,90.0,2.497095724597289
O_2001,Veh11000_63,,S_593,4.215192024859714,0,45.300000000000004,5.068192024859714
O_773,Veh11000_63,,S_1087,1.4671955685057874,0,70.8,2.5751955685057872
O_2333,Veh11000_63,,S_865,4.506272249767942,0,40.0,5.306272249767942
O_611,Veh11000_64,,S_861,0.5279120125302825,0,118.9,2.5169120125302826
O_770,Veh11000_64,,S_1082,1.3529354802822438,0,25.5,2.007935480282244
O_1147,Veh11000_65,,S_357,0.4402814191498389,0,16.799999999999997,1.0082814191498388
O_436,Veh11000_65,,S_517,0.5518657966574569,0,13.200000000000001,1.083865796657457
O_1946,Veh11000_66,,S_600,0.23428462978897296,0,34.5,0.579284629788973
O_118,Veh11000_66,,S_142,1.3306746827099505,0,6.6,1.3966746827099505
O_624,Veh11000_67,,S_739,0.3920107554014763,0,105.19999999999999,2.2440107554014763
O_154,Veh11000_67,,S_183,1.1009062678847605,0,29.0,1.3909062678847606
O_1644,Veh11000_68,,S_440,1.1080971658492187,0,47.0,1.5780971658492189
O_271,Veh11000_68,,S_320,0.4959485759538163,0,38.4,1.2799485759538163
O_2413,Veh11000_69,,S_44,1.0466430307987147,0,46.89999999999999,1.5156430307987145
O_2052,Veh11000_69,,S_459,1.0632847481511198,0,23.400000000000002,1.2972847481511198
O_2478,Veh11000_70,,S_710,1.1290658292710805,0,25.2,1.3810658292710805
O_2480,Veh11000_70,,S_710,1.1290658292710805,0,25.2,1.3810658292710805
O_2350,Veh11000_70,,S_320,0.4959485759538163,0,38.4,1.2799485759538163
O_2847,Veh11000_71,,S_1085,1.3232598041336676,0,15.0,1.4732598041336677
O_1070,Veh11000_71,,S_773,0.30243043647148027,0,14.3,0.44543043647148023
O_785,Veh11000_72,,S_923,1.3132388847868879,0,16.799999999999997,1.4812388847868878
O_505,Veh11000_72,,S_597,0.34240142209340585,0,41.8,1.1604014220934058
O_2444,Veh11000_72,,S_597,0.34240142209340585,0,41.8,1.1604014220934058
O_1863,Veh11000_73,,S_34,1.0583744656832266,0,50.199999999999996,1.5603744656832266
O_1471,Veh11000_73,,S_754,0.2668105207518888,0,29.6,0.5628105207518889
O_2852,Veh11000_74,,S_946,0.470466156680893,0,75.0,2.020466156680893
O_617,Veh11000_74,,S_729,3.2488189332312625,0,84.5,4.493818933231262
O_1442,Veh11000_74,,S_49,1.242524615498649,0,87.10000000000001,2.513524615498649
O_1677,Veh11000_74,,S_528,4.0553195001360605,0,81.0,5.26531950013606
O_1840,Veh11000_75,,S_879,1.4272264176118619,0,94.80000000000001,3.175226417611862
O_1355,Veh11000_75,,S_10,4.400856196882067,0,57.800000000000004,5.378856196882067
O_1833,Veh11000_75,,S_603,0.2996895685585096,0,120.5,2.3046895685585094
O_963,Veh11000_75,,S_1127,5.028523389808249,0,43.3,5.4615233898082485
O_1032,Veh11000_76,,S_458,1.0022184894858528,0,75.6,2.158218489485853
O_2170,Veh11000_76,,S_397,3.4790056492737316,0,57.800000000000004,4.457005649273731
O_2883,Veh11000_76,,S_620,1.164201514378402,0,76.10000000000001,2.325201514378402
O_2823,Veh11000_76,,S_720,4.191840981614202,0,86.8,5.459840981614202
O_38,Veh11000_77,,S_46,1.0705832176301653,0,70.8,2.178583217630165
O_166,Veh11000_77,,S_199,2.574381729184574,0,67.5,4.0493817291845735
O_2867,Veh11000_77,,S_277,0.4481956108106468,0,108.10000000000001,2.329195610810647
O_2160,Veh11000_77,,S_910,3.1933062791073565,0,45.0,4.043306279107356
O_330,Veh11000_78,,S_390,0.5641012856612854,0,124.80000000000001,3.0121012856612857
O_2232,Veh11000_78,,S_40,3.5871417020052703,0,35.0,4.337141702005271
O_1725,Veh11000_78,,S_937,1.2213479485864278,0,120.0,3.221347948586428
O_1637,Veh11000_78,,S_14,4.453589489277997,0,40.4,5.257589489277997
O_1045,Veh11000_79,,S_391,1.0063380158651931,0,40.9,1.4153380158651931
O_1356,Veh11000_79,,S_1071,0.5225914491900169,0,88.9,2.211591449190017
O_1036,Veh11000_79,,S_890,3.2849376444960203,0,74.1,4.42593764449602
O_1805,Veh11000_80,,S_984,0.13829855914011882,0,82.6,1.3642985591401187
O_759,Veh11000_80,,S_896,2.2106961712824793,0,60.5,3.215696171282479
O_911,Veh11000_80,,S_1072,1.0131791290772996,0,69.7,2.1101791290772995
O_2519,Veh11000_81,,S_702,0.4047903759933297,0,73.0,1.5347903759933297
O_1133,Veh11000_81,,S_663,2.1688125667761313,0,73.3,3.3018125667761313
O_1445,Veh11000_81,,S_795,0.3749803882340903,0,73.3,1.5079803882340903
O_1747,Veh11000_81,,S_98,3.1026444042182924,0,40.0,3.5026444042182923
O_1177,Veh11000_82,,S_898,0.24462400590034364,0,26.9,0.5136240059003436
O_1090,Veh11000_82,,S_1094,1.5090566600982673,0,82.6,3.1350566600982672
O_1328,Veh11000_82,,S_712,4.3552082576635875,0,74.1,5.496208257663588
O_2122,Veh11000_83,,S_1082,1.3529354802822438,0,49.8,2.250935480282244
O_2328,Veh11000_83,,S_994,3.242496217043501,0,10.2,3.344496217043501
O_2046,Veh11000_83,,S_610,0.2583646753863058,0,15.4,0.4123646753863058
O_497,Veh11000_84,,S_587,0.2393792173541929,0,7.800000000000001,0.31737921735419294
O_1065,Veh3500_18,,S_685,0.4827933907232594,0,32.9,1.2117933907232594
O_1066,Veh3500_18,,S_685,0.4827933907232594,0,32.9,1.2117933907232594
O_1067,Veh3500_18,,S_685,0.4827933907232594,0,32.9,1.2117933907232594
O_62,Veh3500_18,,S_90,2.281015707529499,0,21.5,2.496015707529499
O_866,Veh3500_18,,S_90,2.281015707529499,0,21.5,2.496015707529499
O_866,Veh3500_18,,S_90,2.281015707529499,0,21.5,2.496015707529499
O_867,Veh3500_18,,S_90,2.281015707529499,0,21.5,2.496015707529499
O_40,Veh3500_18,,S_65,3.117666140948552,0,14.3,3.260666140948552
O_469,Veh3500_18,,S_788,4.180702209355549,0,8.1,4.261702209355549
O_1929,Veh3500_18,,S_788,4.180702209355549,0,8.1,4.261702209355549
O_431,Veh3500_19,,S_725,0.4548511092509457,0,35.9,1.2138511092509456
O_1120,Veh3500_19,,S_725,0.4548511092509457,0,35.9,1.2138511092509456
O_520,Veh3500_19,,S_872,2.2386927153396585,0,15.600000000000001,2.3946927153396587
O_998,Veh3500_19,,S_872,2.2386927153396585,0,15.600000000000001,2.3946927153396587
O_68,Veh3500_19,,S_101,1.3195118431400756,0,45.0,2.1695118431400755
O_774,Veh3500_19,,S_101,1.3195118431400756,0,45.0,2.1695118431400755
O_775,Veh3500_19,,S_101,1.3195118431400756,0,45.0,2.1695118431400755
O_89,Veh3500_19,,S_158,2.4179016880469466,0,20.0,3.0179016880469467
O_1155,Veh3500_19,,S_158,2.4179016880469466,0,20.0,3.0179016880469467
O_1156,Veh3500_19,,S_158,2.4179016880469466,0,20.0,3.0179016880469467
O_1157,Veh3500_19,,S_158,2.4179016880469466,0,20.0,3.0179016880469467
O_51,Veh3500_19,,S_79,3.358159394176981,0,21.1,3.569159394176981
O_737,Veh3500_19,,S_79,3.358159394176981,0,21.1,3.569159394176981
O_738,Veh3500_19,,S_79,3.358159394176981,0,21.1,3.569159394176981
O_397,Veh3500_19,,S_664,4.371749509326811,0,13.2,4.503749509326811
O_767,Veh3500_19,,S_664,4.371749509326811,0,13.2,4.503749509326811
O_503,Veh3500_20,,S_845,0.39777444104499315,0,59.39999999999999,1.391774441044993
O_984,Veh3500_20,,S_845,0.39777444104499315,0,59.39999999999999,1.391774441044993
O_985,Veh3500_20,,S_845,0.39777444104499315,0,59.39999999999999,1.391774441044993
O_986,Veh3500_20,,S_845,0.39777444104499315,0,59.39999999999999,1.391774441044993
O_987,Veh3500_20,,S_845,0.39777444104499315,0,59.39999999999999,1.391774441044993
O_517,Veh3500_20,,S_869,2.2719325636559917,0,16.0,2.431932563655992
O_685,Veh3500_20,,S_869,2.2719325636559917,0,16.0,2.431932563655992
O_348,Veh3500_20,,S_592,3.414691893736105,0,6.2,3.4766918937361053
O_403,Veh3500_20,,S_671,0.47535316996827304,0,20.4,1.079353169968273
O_1293,Veh3500_20,,S_671,0.47535316996827304,0,20.4,1.079353169968273
O_466,Veh3500_20,,S_784,2.0661009078754327,0,18.4,2.2501009078754324
O_1235,Veh3500_20,,S_784,2.0661009078754327,0,18.4,2.2501009078754324
O_1236,Veh3500_20,,S_784,2.0661009078754327,0,18.4,2.2501009078754324
O_66,Veh3500_20,,S_99,3.041403370839328,0,15.600000000000001,3.197403370839328
O_1171,Veh3500_20,,S_99,3.041403370839328,0,15.600000000000001,3.197403370839328
O_1172,Veh3500_20,,S_99,3.041403370839328,0,15.600000000000001,3.197403370839328
O_234,Veh3500_20,,S_390,4.050897495388993,0,12.1,4.171897495388993
O_1154,Veh3500_20,,S_390,4.050897495388993,0,12.1,4.171897495388993
O_409,Veh3500_20,,S_681,4.58864037114649,0,11.0,5.09864037114649
O_743,Veh3500_20,,S_681,4.58864037114649,0,11.0,5.09864037114649
O_744,Veh3500_20,,S_681,4.58864037114649,0,11.0,5.09864037114649
O_472,Veh3500_20,,S_792,6.099199141921897,0,13.7,6.2361991419218965
O_691,Veh3500_20,,S_792,6.099199141921897,0,13.7,6.2361991419218965
O_63,Veh3500_20,,S_92,6.592965253216142,0,17.0,7.162965253216142
O_440,Veh3500_21,,S_740,0.2871104080153914,0,31.0,0.5971104080153914
O_819,Veh3500_21,,S_740,0.2871104080153914,0,31.0,0.5971104080153914
O_820,Veh3500_21,,S_740,0.2871104080153914,0,31.0,0.5971104080153914
O_516,Veh3500_21,,S_867,2.03139362987066,0,13.299999999999999,2.16439362987066
O_337,Veh3500_21,,S_573,3.2780654740411608,0,15.4,3.4320654740411607
O_856,Veh3500_21,,S_573,3.2780654740411608,0,15.4,3.4320654740411607
O_1308,Veh3500_21,,S_637,1.307168250481409,0,59.400000000000006,2.301168250481409
O_497,Veh3500_22,,S_836,1.1022371665283308,0,35.0,1.452237166528331
O_724,Veh3500_22,,S_836,1.1022371665283308,0,35.0,1.452237166528331
O_725,Veh3500_22,,S_836,1.1022371665283308,0,35.0,1.452237166528331
O_418,Veh3500_22,,S_700,3.2443902179317528,0,31.9,3.5633902179317527
O_1030,Veh3500_22,,S_565,1.5373045249608777,0,31.9,2.2563045249608775
O_1028,Veh3500_22,,S_565,1.5373045249608777,0,31.9,2.2563045249608775
O_332,Veh3500_22,,S_565,1.5373045249608777,0,31.9,2.2563045249608775
O_395,Veh3500_23,,S_662,0.5075023328366787,0,58.4,1.4915023328366785
O_1124,Veh3500_23,,S_662,0.5075023328366787,0,58.4,1.4915023328366785
O_1125,Veh3500_23,,S_662,0.5075023328366787,0,58.4,1.4915023328366785
O_1126,Veh3500_23,,S_662,0.5075023328366787,0,58.4,1.4915023328366785
O_42,Veh3500_23,,S_67,2.419071744141836,0,18.6,3.0050717441418358
O_696,Veh3500_23,,S_67,2.419071744141836,0,18.6,3.0050717441418358
O_697,Veh3500_23,,S_67,2.419071744141836,0,18.6,3.0050717441418358
O_44,Veh3500_23,,S_69,3.065332996584704,0,8.1,3.146332996584704
O_555,Veh3500_23,,S_923,1.3132388847868879,0,43.7,2.150238884786888
O_48,Veh3500_24,,S_75,1.1284394090128997,0,32.199999999999996,1.4504394090128998
O_1262,Veh3500_24,,S_75,1.1284394090128997,0,32.199999999999996,1.4504394090128998
O_1263,Veh3500_24,,S_75,1.1284394090128997,0,32.199999999999996,1.4504394090128998
O_1264,Veh3500_24,,S_75,1.1284394090128997,0,32.199999999999996,1.4504394090128998
O_400,Veh3500_24,,S_667,2.312588258808751,0,26.9,2.5815882588087513
O_1487,Veh3500_24,,S_667,2.312588258808751,0,26.9,2.5815882588087513
O_1489,Veh3500_24,,S_667,2.312588258808751,0,26.9,2.5815882588087513
O_1490,Veh3500_24,,S_667,2.312588258808751,0,26.9,2.5815882588087513
O_1491,Veh3500_24,,S_667,2.312588258808751,0,26.9,2.5815882588087513
O_790,Veh3500_24,,S_562,2.0513339564658333,0,73.4,3.185333956465833
O_247,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1950,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1951,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1952,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1953,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1954,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1955,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1956,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1957,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_1958,Veh3500_25,,S_408,1.0859496345092818,0,60.599999999999994,2.0919496345092816
O_618,Veh3500_25,,S_1035,2.446899108293798,0,14.5,2.591899108293798
O_1114,Veh3500_25,,S_1035,2.446899108293798,0,14.5,2.591899108293798
O_561,Veh3500_25,,S_934,1.197503648675251,0,48.2,2.079503648675251
O_815,Veh3500_25,,S_934,1.197503648675251,0,48.2,2.079503648675251
O_566,Veh3500_25,,S_941,2.32149080780548,0,14.1,2.46249080780548
O_889,Veh3500_25,,S_941,2.32149080780548,0,14.1,2.46249080780548
O_890,Veh3500_25,,S_941,2.32149080780548,0,14.1,2.46249080780548
O_336,Veh3500_25,,S_571,3.470819956456176,0,6.5,3.535819956456176
O_45,Veh3500_26,,S_71,1.1184138239597816,0,19.5,1.3134138239597817
O_877,Veh3500_26,,S_71,1.1184138239597816,0,19.5,1.3134138239597817
